site,severity,duration,start,end
9147500,1647.0,144,1989-05-25,1989-10-18
9147500,1830.0,150,1989-11-06,1990-04-04
9147500,301.0,38,1990-06-02,1990-07-09
9147500,132.0,27,1990-09-05,1990-10-01
9147500,128.0,25,1991-04-18,1991-05-12
9147500,1321.0,157,1991-10-03,1992-03-10
9147500,281.0,93,1992-10-18,1993-01-19
9147500,9.0,12,1993-02-02,1993-02-13
9147500,4.0,5,1993-02-26,1993-03-04
9147500,14.0,9,1993-08-19,1993-08-27
9147500,384.0,48,1994-07-30,1994-09-15
9147500,7.0,6,1995-04-26,1995-05-02
9147500,394.0,45,1996-05-27,1996-07-12
9147500,678.0,57,1996-08-03,1996-09-28
9147500,961.0,127,2000-06-03,2000-10-07
9147500,63.0,16,2001-06-07,2001-06-22
9147500,25.0,11,2001-07-08,2001-07-18
9147500,8.0,7,2001-08-01,2001-08-07
9147500,1112.0,204,2001-09-16,2002-04-08
9147500,2838.0,125,2002-05-12,2002-09-13
9147500,335.0,35,2003-07-14,2003-08-18
9147500,806.0,55,2006-05-22,2006-07-15
9147500,4.0,5,2007-05-31,2007-06-06
9147500,4.0,6,2007-06-10,2007-06-15
9147500,27.0,14,2007-07-16,2007-07-29
9147500,4.0,6,2008-05-02,2008-05-07
9147500,1785.0,214,2008-09-29,2009-04-30
9147500,501.0,62,2009-08-25,2009-11-05
9147500,451.0,67,2010-02-13,2010-04-20
9147500,35.0,14,2010-07-19,2010-08-01
9147500,216.0,28,2011-04-30,2011-05-27
9147500,9199.0,502,2012-03-17,2013-07-31
9147500,494.0,45,2016-04-09,2016-05-23
9147500,81.0,39,2017-01-20,2017-03-02
9147500,66.0,24,2017-03-05,2017-03-29
9147500,417.0,56,2017-04-05,2017-05-30
9147500,11318.0,589,2017-10-25,2019-06-05
9147500,5082.0,259,2019-09-14,2020-05-31
9147500,18875.0,945,2020-06-11,2023-02-01
9489500,94.0,39,1984-03-21,1984-04-28
9489500,4.0,5,1989-03-27,1989-03-31
9489500,5163.0,435,1989-04-16,1990-07-14
9489500,115.0,21,1991-10-29,1991-11-18
9489500,18.0,14,1992-10-28,1992-11-10
9489500,196.0,31,1993-08-13,1993-09-20
9489500,161.0,43,1994-02-12,1994-03-26
9489500,206.0,25,1994-07-29,1994-08-22
9489500,1546.0,203,1995-08-02,1996-02-23
9489500,3059.0,168,1996-03-16,1996-08-30
9489500,4.0,5,1997-03-12,1997-03-16
9489500,27.0,13,1997-07-31,1997-08-12
9489500,213.0,34,1997-08-23,1997-09-25
9489500,327.0,77,1998-01-04,1998-03-21
9489500,424.0,40,1998-09-21,1998-10-30
9489500,2054.0,141,1999-03-04,1999-07-22
9489500,6706.0,331,1999-11-19,2000-10-14
9489500,6867.0,323,2001-10-23,2002-09-11
9489500,371.0,41,2003-08-04,2003-09-13
9489500,148.0,25,2004-08-05,2004-08-31
9489500,388.0,53,2004-09-05,2004-10-27
9489500,15.0,7,2005-10-13,2005-10-19
9489500,1077.0,134,2005-12-03,2006-04-15
9489500,58.0,20,2006-07-11,2006-07-30
9489500,10.0,12,2007-01-31,2007-02-11
9489500,245.0,31,2007-10-31,2007-11-30
9489500,26.0,20,2008-12-12,2008-12-31
9489500,3790.0,227,2009-08-18,2010-04-01
9489500,2580.0,167,2010-09-26,2011-03-11
9489500,150.0,22,2011-07-15,2011-08-05
9489500,13.0,11,2011-11-22,2011-12-02
9489500,407.0,36,2012-10-19,2012-11-23
9489500,934.0,120,2014-04-02,2014-07-30
9489500,6.0,8,2015-04-30,2015-05-07
9489500,2436.0,223,2016-03-31,2016-11-20
9489500,362.0,88,2017-05-08,2017-08-03
9489500,10462.0,505,2017-09-12,2019-03-03
9489500,1350.0,99,2019-09-02,2019-12-09
9489500,8120.0,372,2020-07-21,2021-07-28
9489500,376.0,67,2021-11-25,2022-01-30
9489500,1622.0,137,2022-02-24,2022-07-10
9112500,671.0,41,1983-04-20,1983-05-30
9112500,213.0,31,1984-03-19,1984-04-18
9112500,16.0,5,1984-04-27,1984-05-01
9112500,48.0,6,1984-05-07,1984-05-12
9112500,266.0,27,1987-04-05,1987-05-01
9112500,32.0,7,1987-05-26,1987-06-01
9112500,859.0,110,1987-07-21,1987-11-15
9112500,56.0,20,1988-03-23,1988-04-15
9112500,27.0,10,1988-05-23,1988-06-04
9112500,97.0,23,1988-08-30,1988-09-21
9112500,1487.0,141,1988-10-26,1989-03-16
9112500,20.0,10,1989-07-25,1989-08-03
9112500,18.0,14,1989-09-17,1989-09-30
9112500,2314.0,180,1989-10-07,1990-04-04
9112500,2010.0,147,1990-05-11,1990-10-04
9112500,137.0,24,1991-04-17,1991-05-10
9112500,1976.0,174,1991-10-18,1992-04-08
9112500,104.0,52,1992-05-30,1992-07-20
9112500,311.0,82,1993-01-01,1993-03-23
9112500,23.0,5,1993-05-10,1993-05-14
9112500,14.0,9,1994-04-29,1994-05-09
9112500,1036.0,99,1994-08-04,1994-11-18
9112500,69.0,28,1995-02-02,1995-03-01
9112500,9.0,5,1996-09-30,1996-10-05
9112500,253.0,43,1998-09-08,1998-10-20
9112500,534.0,90,2000-06-05,2000-09-02
9112500,707.0,80,2001-05-30,2001-08-17
9112500,3519.0,156,2002-05-15,2002-10-17
9112500,172.0,52,2004-06-02,2004-07-25
9112500,297.0,49,2004-08-15,2004-10-02
9112500,1850.0,145,2007-05-20,2007-10-11
9112500,920.0,91,2008-02-06,2008-05-07
9112500,5.0,7,2009-10-12,2009-10-18
9112500,292.0,39,2010-03-17,2010-04-27
9112500,20.0,7,2010-05-02,2010-05-09
9112500,534.0,125,2011-10-04,2012-02-05
9112500,8451.0,369,2012-05-13,2013-05-16
9112500,665.0,45,2016-04-08,2016-05-22
9112500,2194.0,153,2016-10-18,2017-03-19
9112500,37.0,7,2017-05-19,2017-05-25
9112500,30.0,41,2017-11-19,2017-12-29
9112500,9164.0,454,2018-03-02,2019-06-02
9112500,20044.0,1051,2019-10-12,2022-09-04
9112500,6.0,8,2022-10-04,2022-10-11
9112500,4.0,6,2022-10-21,2022-10-26
9112500,587.0,86,2022-11-08,2023-02-01
9497500,146.0,53,1989-04-02,1989-05-24
9497500,6004.0,379,1989-07-16,1990-07-29
9497500,8.0,11,1991-11-06,1991-11-16
9497500,73.0,17,1993-08-22,1993-09-07
9497500,19.0,13,1994-02-21,1994-03-05
9497500,293.0,30,1994-07-29,1994-08-27
9497500,5636.0,414,1995-08-12,1996-11-04
9497500,609.0,69,1997-07-30,1997-10-06
9497500,594.0,94,1997-12-21,1998-03-24
9497500,466.0,44,1998-09-20,1998-11-02
9497500,2246.0,160,1999-02-13,1999-07-22
9497500,6018.0,320,1999-11-28,2000-10-12
9497500,6005.0,311,2001-10-31,2002-09-11
9497500,100.0,14,2003-08-08,2003-08-21
9497500,6.0,5,2004-03-05,2004-03-10
9497500,524.0,80,2004-08-04,2004-10-29
9497500,4.0,5,2005-10-14,2005-10-18
9497500,1718.0,229,2005-12-05,2006-07-28
9497500,8.0,7,2007-02-06,2007-02-12
9497500,287.0,29,2007-11-03,2007-12-02
9497500,3120.0,165,2009-08-20,2010-02-05
9497500,84.0,15,2010-03-21,2010-04-04
9497500,2098.0,161,2010-10-07,2011-03-18
9497500,287.0,35,2011-07-08,2011-08-11
9497500,133.0,32,2011-11-17,2011-12-20
9497500,267.0,64,2012-01-21,2012-03-25
9497500,444.0,44,2012-10-18,2012-11-30
9497500,25.0,9,2013-01-17,2013-01-25
9497500,832.0,111,2014-03-27,2014-07-15
9497500,1041.0,149,2016-03-24,2016-08-22
9497500,1126.0,86,2016-09-02,2016-11-26
9497500,11.0,5,2017-04-03,2017-04-07
9497500,32.0,44,2017-05-25,2017-07-07
9497500,153.0,26,2017-07-14,2017-08-08
9497500,9986.0,408,2017-09-12,2018-10-29
9497500,460.0,74,2018-12-01,2019-02-15
9497500,1513.0,104,2019-08-29,2019-12-12
9497500,8388.0,374,2020-07-24,2021-08-01
9497500,106.0,31,2021-12-13,2022-01-12
9497500,153.0,23,2022-03-09,2022-04-02
9497500,1065.0,96,2022-04-09,2022-07-13
9163500,441.0,43,1983-04-11,1983-05-30
9163500,6.0,8,1984-03-20,1984-03-30
9163500,6.0,8,1984-04-02,1984-04-09
9163500,251.0,33,1987-10-08,1987-11-11
9163500,213.0,35,1988-03-12,1988-04-15
9163500,179.0,34,1988-04-30,1988-06-07
9163500,148.0,35,1988-08-14,1988-09-18
9163500,553.0,82,1988-11-11,1989-02-04
9163500,248.0,35,1989-02-06,1989-03-12
9163500,17.0,7,1989-06-07,1989-06-14
9163500,64.0,27,1989-07-07,1989-08-05
9163500,6400.0,414,1989-08-23,1990-10-11
9163500,26.0,6,1991-04-05,1991-04-10
9163500,412.0,37,1991-04-17,1991-05-23
9163500,168.0,30,1991-10-22,1991-11-25
9163500,243.0,69,1992-01-12,1992-03-23
9163500,12.0,10,1992-06-14,1992-06-23
9163500,17.0,6,1992-10-24,1992-10-29
9163500,120.0,30,1992-11-05,1992-12-10
9163500,473.0,40,1994-04-07,1994-05-16
9163500,3519.0,264,1994-05-25,1995-02-12
9163500,13.0,5,1995-04-28,1995-05-02
9163500,81.0,18,1996-09-17,1996-10-06
9163500,86.0,11,1999-04-20,1999-04-30
9163500,2524.0,318,2000-06-08,2001-04-25
9163500,1086.0,114,2001-05-31,2001-09-24
9163500,211.0,35,2001-10-01,2001-11-07
9163500,420.0,54,2002-02-12,2002-04-06
9163500,3838.0,158,2002-05-12,2002-11-14
9163500,63.0,36,2002-12-07,2003-01-11
9163500,1034.0,116,2004-06-04,2004-09-28
9163500,31.0,19,2006-06-22,2006-07-14
9163500,24.0,10,2007-06-02,2007-06-12
9163500,4.0,6,2007-08-09,2007-08-14
9163500,4.0,5,2009-10-16,2009-10-20
9163500,113.0,38,2010-02-23,2010-04-02
9163500,6715.0,368,2012-05-16,2013-05-18
9163500,126.0,22,2016-05-02,2016-05-23
9163500,1459.0,116,2016-10-30,2017-02-22
9163500,17.0,6,2017-04-14,2017-04-19
9163500,426.0,42,2017-04-26,2017-06-06
9163500,123.0,31,2017-09-25,2017-10-26
9163500,10322.0,529,2017-11-26,2019-06-04
9163500,5049.0,239,2019-10-10,2020-06-08
9163500,14812.0,796,2020-06-11,2022-08-25
9067000,1571.0,155,1983-01-02,1983-06-05
9067000,7.0,7,1983-12-02,1983-12-08
9067000,5.0,5,1984-01-04,1984-01-08
9067000,206.0,31,1984-03-12,1984-04-11
9067000,30.0,11,1984-05-03,1984-05-13
9067000,15.0,13,1985-07-13,1985-07-25
9067000,12.0,6,1985-10-07,1985-10-12
9067000,245.0,52,1986-05-31,1986-07-21
9067000,10.0,11,1986-08-31,1986-09-12
9067000,11975.0,537,1987-03-25,1989-04-18
9067000,1768.0,100,1989-05-30,1989-09-07
9067000,2979.0,216,1989-09-17,1990-04-20
9067000,1840.0,145,1990-05-21,1990-10-12
9067000,370.0,41,1991-04-14,1991-06-01
9067000,1403.0,167,1991-10-30,1992-04-15
9067000,1800.0,144,1992-05-24,1992-10-17
9067000,386.0,115,1992-12-01,1993-03-26
9067000,696.0,111,1994-01-03,1994-05-12
9067000,4962.0,281,1994-06-03,1995-03-10
9067000,348.0,43,1996-09-05,1996-10-17
9067000,42.0,10,1999-05-15,1999-05-24
9067000,23.0,22,2002-01-01,2002-01-27
9067000,40.0,7,2002-03-10,2002-03-16
9067000,2482.0,129,2002-06-03,2002-10-09
9067000,155.0,37,2004-06-05,2004-07-11
9067000,465.0,114,2006-06-07,2006-09-28
9067000,352.0,37,2007-07-21,2007-08-26
9067000,7.0,7,2010-12-02,2010-12-08
9067000,1850.0,84,2012-05-23,2012-08-14
9067000,1638.0,179,2012-10-06,2013-04-15
9067000,50.0,27,2013-04-19,2013-05-18
9067000,265.0,36,2013-08-14,2013-09-18
9067000,448.0,38,2016-04-23,2016-05-30
9067000,4042.0,237,2016-10-13,2017-06-06
9067000,11604.0,644,2017-07-27,2019-05-05
9067000,170.0,21,2019-05-13,2019-06-02
9067000,2019.0,142,2019-10-09,2020-05-28
9067000,7274.0,404,2020-08-24,2022-06-02
9067000,185.0,41,2022-09-27,2022-11-06
9038500,99.0,15,1983-04-24,1983-05-10
9038500,32.0,7,1983-05-19,1983-05-25
9038500,280.0,19,1984-04-28,1984-05-16
9038500,3694.0,238,1987-05-09,1988-01-01
9038500,74.0,8,1988-05-11,1988-05-18
9038500,5290.0,260,1988-07-27,1989-04-15
9038500,4594.0,447,1989-05-31,1990-09-07
9038500,6.0,8,1990-09-15,1990-09-22
9038500,184.0,21,1991-04-22,1991-05-12
9038500,558.0,106,1991-12-28,1992-04-12
9038500,105.0,23,1992-05-22,1992-06-17
9038500,151.0,37,1992-07-25,1992-08-30
9038500,15.0,21,1992-12-06,1992-12-26
9038500,14.0,5,1993-01-01,1993-01-05
9038500,775.0,109,1993-01-15,1993-05-03
9038500,8015.0,355,1994-05-18,1995-05-11
9038500,719.0,103,1996-08-25,1996-12-05
9038500,14.0,6,1997-04-16,1997-04-21
9038500,336.0,56,1998-06-09,1998-08-03
9038500,222.0,33,1999-05-13,1999-06-14
9038500,851.0,96,2000-06-10,2000-09-13
9038500,9551.0,602,2001-05-20,2003-02-06
9038500,1096.0,91,2004-05-16,2004-08-24
9038500,132.0,37,2006-06-19,2006-07-25
9038500,70.0,12,2008-05-06,2008-05-17
9038500,27.0,7,2010-04-22,2010-04-28
9038500,167.0,28,2010-05-18,2010-06-17
9038500,3122.0,251,2012-05-06,2013-01-15
9038500,444.0,102,2013-01-25,2013-05-06
9038500,173.0,23,2016-04-19,2016-05-15
9038500,2759.0,210,2016-09-22,2017-04-19
9038500,287.0,56,2017-09-08,2017-11-02
9038500,189.0,21,2018-04-11,2018-05-01
9038500,7052.0,351,2018-06-14,2019-05-30
9038500,3450.0,211,2019-10-16,2020-05-13
9038500,6951.0,286,2020-08-27,2021-06-08
9038500,602.0,99,2022-02-07,2022-05-17
9038500,198.0,30,2023-01-03,2023-02-01
9171100,21.0,25,1989-07-11,1989-08-04
9171100,862.0,97,1990-01-22,1990-04-30
9171100,1781.0,170,1994-08-05,1995-01-21
9171100,33.0,12,1995-05-12,1995-05-23
9171100,6183.0,366,1996-01-04,1997-01-04
9171100,1368.0,104,1998-08-13,1998-11-24
9171100,197.0,22,1999-04-09,1999-05-01
9171100,2045.0,171,1999-11-04,2000-05-03
9171100,4909.0,352,2000-05-21,2001-05-13
9171100,512.0,86,2001-05-29,2001-08-23
9171100,7071.0,382,2001-10-05,2002-10-21
9171100,4.0,5,2003-03-12,2003-03-16
9171100,5.0,7,2003-04-23,2003-04-29
9171100,787.0,109,2003-05-25,2003-09-10
9171100,228.0,48,2004-08-14,2004-09-30
9171100,58.0,19,2006-03-26,2006-04-16
9171100,1913.0,114,2006-05-10,2006-08-31
9171100,237.0,31,2007-05-13,2007-06-12
9171100,6.0,8,2007-08-05,2007-08-12
9171100,7.0,10,2007-09-11,2007-09-20
9171100,8.0,12,2008-10-21,2008-11-02
9171100,408.0,92,2008-11-24,2009-02-24
9171100,276.0,30,2009-04-08,2009-05-07
9171100,1582.0,216,2009-08-22,2010-03-25
9171100,105.0,23,2011-05-05,2011-05-27
9171100,115.0,34,2011-09-01,2011-10-04
9171100,8956.0,458,2012-05-13,2013-08-14
9171100,172.0,22,2014-05-03,2014-05-24
9171100,49.0,10,2016-04-30,2016-05-09
9171100,16.0,9,2017-10-02,2017-10-10
9171100,9820.0,537,2017-10-26,2019-04-20
9171100,16.0,5,2019-05-24,2019-05-28
9171100,11483.0,659,2019-09-21,2021-08-04
9171100,29.0,16,2021-10-11,2021-10-26
9171100,471.0,54,2022-02-25,2022-04-20
9171100,130.0,15,2022-04-27,2022-05-11
9171100,297.0,43,2022-05-28,2022-07-10
9413200,22.0,7,1989-02-07,1989-02-15
9413200,10950.0,722,1989-03-16,1991-03-23
9413200,72.0,25,1991-04-09,1991-05-05
9413200,1129.0,137,1991-09-27,1992-02-12
9413200,1602.0,187,1996-06-15,1996-12-31
9413200,592.0,63,1999-12-25,2000-03-01
9413200,288.0,110,2000-05-06,2000-08-28
9413200,512.0,53,2000-09-03,2000-10-27
9413200,53.0,7,2002-01-02,2002-01-12
9413200,8835.0,396,2002-01-18,2003-02-25
9413200,608.0,112,2003-09-09,2004-01-07
9413200,24.0,6,2004-02-17,2004-02-22
9413200,6478.0,333,2007-02-08,2008-01-13
9413200,110.0,40,2008-04-28,2008-06-14
9413200,12.0,6,2008-07-26,2008-08-01
9413200,2179.0,165,2008-08-09,2009-01-28
9413200,18.0,11,2009-02-02,2009-02-16
9413200,242.0,58,2009-02-28,2009-04-28
9413200,16.0,5,2009-08-18,2009-08-23
9413200,10.0,7,2009-08-27,2009-09-03
9413200,1678.0,134,2009-09-09,2010-01-21
9413200,186.0,12,2010-01-25,2010-02-06
9413200,1544.0,194,2012-02-23,2012-09-17
9413200,3494.0,307,2012-10-28,2013-09-08
9413200,2477.0,218,2014-02-15,2014-09-26
9413200,13.0,11,2016-02-29,2016-03-14
9413200,19.0,13,2016-03-19,2016-04-03
9413200,7134.0,381,2018-01-13,2019-02-02
9413200,8629.0,359,2021-01-01,2021-12-29
9413200,35.0,8,2022-01-06,2022-01-14
9413200,2979.0,191,2022-01-16,2022-07-30
9413200,82.0,9,2022-08-03,2022-08-11
9026500,118.0,11,1983-05-15,1983-05-25
9026500,122.0,10,1984-05-06,1984-05-15
9026500,2231.0,146,1987-05-18,1987-10-14
9026500,4.0,5,1987-10-28,1987-11-04
9026500,3773.0,201,1988-09-18,1989-04-06
9026500,3785.0,263,1989-08-11,1990-05-28
9026500,340.0,111,1990-06-13,1990-10-03
9026500,41.0,9,1991-05-02,1991-05-13
9026500,928.0,131,1991-12-16,1992-04-24
9026500,70.0,12,1992-05-29,1992-06-09
9026500,4.0,6,1993-03-21,1993-03-26
9026500,367.0,42,1993-04-03,1993-05-14
9026500,4.0,6,1994-02-06,1994-02-11
9026500,246.0,73,1994-02-18,1994-05-10
9026500,8450.0,349,1994-05-24,1995-05-11
9026500,838.0,101,1996-09-15,1997-01-01
9026500,91.0,15,1999-05-17,1999-06-03
9026500,985.0,126,2000-06-03,2000-10-07
9026500,2574.0,314,2001-05-25,2002-04-04
9026500,7665.0,356,2002-05-14,2003-05-12
9026500,1813.0,125,2004-05-19,2004-09-22
9026500,898.0,127,2006-06-10,2006-10-14
9026500,135.0,14,2008-05-03,2008-05-18
9026500,116.0,35,2009-09-29,2009-11-04
9026500,700.0,90,2010-05-13,2010-08-10
9026500,4.0,5,2010-10-27,2010-10-31
9026500,5765.0,365,2012-05-11,2013-05-12
9026500,1595.0,117,2013-05-27,2013-09-20
9026500,2159.0,225,2015-10-10,2016-05-28
9026500,3201.0,235,2016-10-02,2017-05-25
9026500,87.0,15,2018-04-23,2018-05-07
9026500,7414.0,364,2018-06-01,2019-06-01
9026500,3112.0,200,2019-10-30,2020-05-16
9026500,4784.0,228,2020-10-12,2021-05-28
9026500,249.0,27,2022-04-24,2022-05-26
9057500,18.0,8,1983-05-27,1983-06-03
9057500,313.0,51,1985-09-06,1985-10-26
9057500,10665.0,679,1987-05-11,1989-04-23
9057500,27.0,17,1989-06-12,1989-06-28
9057500,8449.0,499,1989-07-08,1990-11-18
9057500,493.0,57,1991-05-12,1991-07-07
9057500,2257.0,182,1991-11-10,1992-05-09
9057500,981.0,108,1992-06-01,1992-09-16
9057500,4.0,6,1992-11-03,1992-11-08
9057500,367.0,171,1992-11-23,1993-05-13
9057500,5443.0,380,1994-05-01,1995-05-15
9057500,74.0,41,1996-09-23,1996-11-02
9057500,249.0,40,1998-06-29,1998-08-07
9057500,213.0,64,2000-07-03,2000-09-04
9057500,741.0,93,2001-06-23,2001-09-23
9057500,1490.0,199,2001-10-15,2002-05-01
9057500,6982.0,356,2002-05-14,2003-05-04
9057500,1378.0,133,2004-06-03,2004-10-13
9057500,2714.0,192,2012-05-22,2013-04-30
9057500,191.0,25,2016-05-04,2016-05-28
9057500,955.0,193,2016-11-18,2017-06-01
9057500,8801.0,392,2018-05-16,2019-06-11
9057500,3532.0,202,2019-10-31,2020-05-19
9057500,5812.0,277,2020-09-17,2021-06-20
9057500,20.0,10,2022-05-02,2022-05-11
9149500,86.0,24,1984-03-20,1984-04-13
9149500,89.0,21,1987-10-12,1987-11-01
9149500,94.0,22,1988-03-30,1988-04-20
9149500,5.0,7,1988-08-04,1988-08-10
9149500,55.0,15,1988-08-19,1988-09-02
9149500,3866.0,322,1989-05-20,1990-04-17
9149500,274.0,41,1990-06-01,1990-07-11
9149500,13.0,11,1990-08-12,1990-08-22
9149500,197.0,29,1990-09-04,1990-10-02
9149500,309.0,36,1991-04-10,1991-05-15
9149500,1623.0,168,1991-10-03,1992-03-19
9149500,111.0,79,1992-10-23,1993-01-10
9149500,80.0,12,1994-04-11,1994-04-22
9149500,345.0,48,1994-07-31,1994-09-16
9149500,52.0,14,1995-04-22,1995-05-05
9149500,1224.0,129,1996-05-27,1996-10-02
9149500,102.0,30,2000-06-02,2000-07-01
9149500,629.0,86,2000-07-17,2000-10-10
9149500,154.0,57,2001-02-02,2001-03-30
9149500,38.0,15,2001-06-06,2001-06-20
9149500,42.0,31,2001-07-03,2001-08-04
9149500,1336.0,205,2001-09-17,2002-04-09
9149500,2910.0,130,2002-05-08,2002-09-14
9149500,315.0,37,2003-07-14,2003-08-19
9149500,828.0,62,2006-05-17,2006-07-23
9149500,1183.0,208,2008-10-05,2009-04-30
9149500,367.0,58,2009-08-27,2009-10-23
9149500,300.0,60,2010-02-11,2010-04-11
9149500,18.0,5,2011-04-20,2011-04-24
9149500,237.0,27,2011-05-01,2011-05-27
9149500,8277.0,466,2012-04-22,2013-07-31
9149500,351.0,36,2016-04-14,2016-05-19
9149500,55.0,31,2017-01-11,2017-02-10
9149500,200.0,36,2017-04-25,2017-05-30
9149500,11727.0,592,2017-10-22,2019-06-05
9149500,24649.0,1218,2019-09-15,2023-02-01
9403600,13.0,8,1984-11-17,1984-11-24
9403600,44.0,14,1984-12-12,1984-12-26
9403600,20.0,6,1985-01-07,1985-01-12
9403600,77.0,13,1985-01-26,1985-02-07
9403600,43.0,12,1985-03-02,1985-03-14
9403600,19032.0,1053,1989-03-14,1992-02-08
9403600,389.0,38,1992-02-12,1992-03-26
9403600,7.0,6,1996-09-08,1996-09-15
9403600,7.0,9,1996-09-26,1996-10-04
9403600,15.0,14,1996-10-13,1996-10-26
9403600,41.0,19,1996-11-04,1996-11-24
9403600,5796.0,396,2000-01-05,2001-02-19
9403600,39.0,7,2001-02-24,2001-03-03
9403600,7862.0,374,2002-01-24,2003-02-16
9403600,261.0,14,2003-02-20,2003-03-05
9403600,209.0,59,2003-03-13,2003-05-19
9403600,16.0,5,2003-05-26,2003-05-30
9403600,10.0,11,2003-09-08,2003-09-23
9403600,186.0,78,2003-09-27,2003-12-28
9403600,76.0,8,2004-01-01,2004-01-09
9403600,26.0,5,2004-01-15,2004-01-19
9403600,47.0,7,2004-02-17,2004-02-25
9403600,22.0,23,2004-03-29,2004-04-23
9403600,8.0,7,2004-09-07,2004-09-15
9403600,6.0,8,2004-09-26,2004-10-04
9403600,4.0,6,2004-10-14,2004-10-19
9403600,5972.0,351,2007-02-20,2008-02-11
9403600,23.0,8,2009-02-09,2009-02-18
9403600,11.0,5,2009-11-21,2009-11-25
9403600,80.0,16,2009-12-24,2010-01-09
9403600,202.0,20,2010-01-20,2010-02-10
9403600,189.0,82,2012-04-25,2012-07-16
9403600,925.0,187,2012-07-18,2013-01-25
9403600,3340.0,285,2013-02-08,2013-12-03
9403600,29.0,10,2013-12-06,2013-12-15
9403600,31.0,6,2014-03-06,2014-03-13
9403600,7.0,6,2014-03-22,2014-03-28
9403600,440.0,141,2014-04-29,2014-09-26
9403600,100.0,46,2014-10-06,2014-11-23
9403600,33.0,9,2015-02-12,2015-02-22
9403600,4690.0,313,2018-03-06,2019-01-19
9403600,226.0,15,2019-02-07,2019-02-24
9403600,16728.0,715,2021-02-04,2023-02-01
10254050,4090.0,200,1987-06-09,1987-12-25
10254050,15900.0,780,1989-03-07,1991-05-03
10254050,2526.0,140,1991-09-15,1992-02-05
10254050,44902.0,2217,1998-11-06,2004-12-24
10254050,3568.0,179,2008-07-06,2009-01-09
10254050,2704.0,146,2009-08-23,2010-01-17
10254050,73130.0,3333,2013-11-17,2023-02-01
9386900,432.0,41,1986-09-01,1986-10-11
9386900,560.0,46,1988-11-12,1988-12-27
9386900,15.0,7,1989-01-26,1989-02-01
9386900,17.0,6,1989-04-29,1989-05-04
9386900,8605.0,585,1989-05-10,1990-12-16
9386900,138.0,12,1991-09-07,1991-09-18
9386900,535.0,58,1991-09-25,1991-11-21
9386900,280.0,32,1992-10-11,1992-11-11
9386900,1614.0,192,1996-03-11,1996-09-19
9386900,1137.0,110,2000-07-31,2000-11-17
9386900,58.0,6,2001-08-10,2001-08-15
9386900,5296.0,417,2001-09-19,2002-11-12
9386900,2863.0,229,2003-07-30,2004-03-19
9386900,2268.0,178,2004-07-17,2005-01-10
9386900,2072.0,199,2006-01-26,2006-08-14
9386900,495.0,46,2007-10-23,2007-12-08
9386900,1421.0,127,2008-09-01,2009-01-08
9386900,2898.0,196,2009-08-01,2010-02-12
9386900,31156.0,1565,2010-09-21,2015-01-03
9386900,526.0,56,2015-10-02,2015-11-26
9386900,734.0,97,2016-02-12,2016-06-17
9386900,1543.0,156,2016-07-02,2016-12-04
9386900,48.0,6,2017-07-28,2017-08-02
9386900,12238.0,568,2017-08-27,2019-03-19
9386900,2773.0,176,2019-07-06,2019-12-28
9386900,8077.0,570,2020-07-16,2022-02-13
9386900,996.0,135,2022-03-20,2022-08-03
9424450,151.0,37,1987-09-25,1987-10-31
9424450,1377.0,150,1989-11-13,1990-04-17
9424450,2497.0,311,1994-02-28,1995-01-04
9424450,10660.0,664,1996-01-08,1997-11-14
9424450,16.0,6,1998-01-05,1998-01-10
9424450,6202.0,539,1999-04-30,2000-10-27
9424450,147.0,17,2000-11-03,2000-11-21
9424450,12502.0,554,2001-10-23,2003-05-05
9424450,20.0,9,2004-01-14,2004-01-23
9424450,197.0,32,2004-01-25,2004-02-27
9424450,9442.0,469,2006-04-14,2007-07-29
9424450,3210.0,173,2007-08-04,2008-01-25
9424450,39.0,17,2009-11-21,2009-12-13
9424450,4.0,5,2011-12-08,2011-12-14
9424450,3297.0,248,2011-12-16,2012-08-21
9424450,431.0,56,2012-08-27,2012-10-25
9424450,16.0,18,2012-10-31,2012-11-24
9424450,26.0,8,2012-12-23,2013-01-02
9424450,49.0,17,2014-07-15,2014-08-03
9424450,9.0,5,2016-08-22,2016-08-26
9424450,21.0,16,2016-09-11,2016-09-27
9424450,120.0,40,2016-11-12,2016-12-26
9424450,8551.0,402,2018-01-03,2019-02-14
9424450,97.0,23,2019-10-29,2019-11-20
9424450,23.0,6,2021-01-27,2021-02-01
9424450,1854.0,311,2021-02-09,2021-12-23
9424450,198.0,18,2021-12-29,2022-01-16
9424450,7.0,6,2022-02-02,2022-02-08
9424450,2744.0,207,2022-02-14,2022-09-11
9217000,821.0,62,1985-05-30,1985-07-31
9217000,6346.0,321,1988-06-07,1989-04-23
9217000,122.0,34,1989-06-04,1989-07-11
9217000,6.0,5,1989-12-03,1989-12-08
9217000,1288.0,126,1989-12-14,1990-04-18
9217000,2401.0,168,1990-05-20,1990-11-03
9217000,782.0,86,1991-03-03,1991-05-28
9217000,68.0,29,1992-02-02,1992-03-02
9217000,21.0,12,1992-03-24,1992-04-04
9217000,7226.0,366,1992-05-21,1993-05-21
9217000,27.0,13,1994-05-05,1994-05-17
9217000,3409.0,189,1994-06-06,1994-12-11
9217000,155.0,25,2000-04-12,2000-05-06
9217000,12.0,7,2000-05-22,2000-05-28
